"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2009","2009",1.49,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2010","2010",1.5,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2011","2011",1.5,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2012","2012",1.51,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2013","2013",1.49,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2014","2014",1.47,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2015","2015",1.47,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2016","2016",1.46,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","FRA","France","2017","2017",1.45,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2000","2000",9.12,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2001","2001",9.01,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2002","2002",8.87,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2003","2003",8.74,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2004","2004",8.58,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2005","2005",8.47,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2006","2006",8.3,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2007","2007",8.24,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2008","2008",8.21,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2009","2009",8.24,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2010","2010",8.25,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2011","2011",8.38,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2012","2012",8.34,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2013","2013",8.28,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2014","2014",8.23,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2015","2015",8.13,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2016","2016",8.06,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2017","2017",8,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2000","2000",6.81,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2001","2001",6.71,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2002","2002",6.63,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2003","2003",6.57,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2004","2004",6.44,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2005","2005",6.35,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2006","2006",6.2,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2007","2007",6.16,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2008","2008",6.13,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2009","2009",6.15,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2010","2010",6.15,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2011","2011",6.25,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2012","2012",6.24,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2013","2013",6.21,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2014","2014",6.18,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2015","2015",6.11,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2016","2016",6.06,,
"HOPILICS","Curative (acute) care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2017","2017",6.02,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2000","2000",1.07,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2001","2001",1.07,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2002","2002",1.06,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2003","2003",1.07,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2004","2004",1.07,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2005","2005",1.07,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2006","2006",1.08,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2007","2007",1.1,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2008","2008",1.13,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2009","2009",1.15,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2010","2010",1.18,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2011","2011",1.23,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2012","2012",1.25,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2013","2013",1.26,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2014","2014",1.27,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2015","2015",1.27,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2016","2016",1.28,,
"HOPILIPS","Psychiatric care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2017","2017",1.28,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2000","2000",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2001","2001",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2002","2002",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2003","2003",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2004","2004",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2005","2005",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2006","2006",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2007","2007",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2008","2008",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2009","2009",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2010","2010",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2011","2011",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2012","2012",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2013","2013",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2014","2014",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2015","2015",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2016","2016",0,,
"HOPILIMM","Long-term care beds","RTOINPNB","Per 1 000 population","DEU","Germany","2017","2017",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2000","2000",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2001","2001",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2002","2002",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2003","2003",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2004","2004",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2005","2005",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2006","2006",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2007","2007",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2008","2008",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2009","2009",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2010","2010",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2011","2011",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2012","2012",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2013","2013",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2014","2014",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2015","2015",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2016","2016",0,,
"HOPIOBED","Other hospital beds","RTOINPNB","Per 1 000 population","DEU","Germany","2017","2017",0,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2002","2002",3.99,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2003","2003",3.88,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2004","2004",3.77,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2005","2005",3.68,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2006","2006",3.53,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2007","2007",3.39,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2008","2008",3.35,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2009","2009",3.35,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2010","2010",3.35,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2011","2011",3.41,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2012","2012",3.37,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2013","2013",3.37,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2014","2014",3.35,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2015","2015",3.32,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2016","2016",3.27,,
"HOPITPOH","Beds in publicly owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2017","2017",3.26,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2002","2002",2.8,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2003","2003",2.74,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2004","2004",2.64,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2005","2005",2.57,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2006","2006",2.52,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2007","2007",2.49,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2008","2008",2.49,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2009","2009",2.47,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2010","2010",2.45,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2011","2011",2.48,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2012","2012",2.47,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2013","2013",2.45,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2014","2014",2.41,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2015","2015",2.37,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2016","2016",2.35,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2017","2017",2.31,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2002","2002",2.08,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2003","2003",2.12,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2004","2004",2.17,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2005","2005",2.22,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2006","2006",2.25,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2007","2007",2.35,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2008","2008",2.37,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2009","2009",2.42,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2010","2010",2.45,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2011","2011",2.49,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2012","2012",2.5,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2013","2013",2.46,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2014","2014",2.47,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2015","2015",2.45,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2016","2016",2.45,,
"HOPIFROH","Beds in for-profit privately owned hospitals","RTOINPNB","Per 1 000 population","DEU","Germany","2017","2017",2.43,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","GRC","Greece","2000","2000",4.77,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","GRC","Greece","2001","2001",4.81,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","GRC","Greece","2002","2002",4.75,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","GRC","Greece","2003","2003",4.74,,
"HOPITBED","Total hospital beds","RTOINPNB","Per 1 000 population","GRC","Greece","2004","2004",4.73,,
